,categoryId,channelId,channelTitle,publishedAt,videoId,id,title
418,10,UCsVcseUYbYjldc-XgcsiEbg,Billboard,05,bMrRN99DYKU,10,Music
419,10,UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,05,56KYMMGudcU,10,Music
420,10,UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithWorldVEVO,00,eYJCjVkOImU,10,Music
421,10,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,13,bg7RjxsghNY,10,Music
422,10,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,05,HKIIgYFhQlE,10,Music
423,10,UCOkWMIcLDDV1P48NSCdkJ5w,Asthmatic Kitty Records,11,PUvVjWR3zTQ,10,Music
424,10,UCiVxAX5STcvXQN3bYUvJi9w,leonalewis,15,d9h_qtOoFnA,10,Music
425,10,UCFbRdRGijPR4oBjQ0fVCSmw,Björk,15,Sqbv7cCM5AI,10,Music
426,10,UCmKdSrwf1e8coqAzUsrVHZw,SiaVEVO,02,fd7M_5xW0SI,10,Music
427,10,UC5hgXzgv6iF6NjfLcE0DmAg,LecraeVEVO,15,mrORbZ2dS08,10,Music
428,10,UCR9sFzaG9Ia_kXJhfxtFMBA,melodysheep,18,3L_a9HxXzS0,10,Music
429,10,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,19,BC19fhyTG_M,10,Music
430,10,UCJrOtniJ0-NWz37R30urifQ,Alan Walker,13,mIxlvVlOIS0,10,Music
431,10,UCzJ1VX-lDY42__sdSRlg3hg,Marteen Estevez,17,_cn12TCA4SY,10,Music
432,10,UCWg7ZcouKaf4TQc_too6kGQ,KISS FM UK,14,u5Jw7D-c3II,10,Music
433,10,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,15,sjN-NGsRg9g,10,Music
434,10,UCplFzk41GPh1gGjDLbQ4qtA,rollingstoneonline,14,VKY5Ws1Ys1w,10,Music
435,10,UCaO6TYtlC8U5ttz62hTrZgg,jypentertainment,09,0v-6AylRH68,10,Music
436,10,UCqswuI3fsM4oQam6liOVJsw,GraceVanderWaalVEVO,11,48qcnpCWBq0,10,Music
437,10,UCIzJyWKY_d3540fhUa2eJUA,Josh Groban,16,bJNnsAmNoUc,10,Music
438,10,UCnyB9MYKRkSFK3IIB32CoVw,DemiLovatoVEVO,15,SM1w9PEQOE8,10,Music
439,10,UCyC_4jvPzLiSkJkLIkA7B8g,Lindsey Stirling,16,EKkzbbLYPuI,10,Music
440,10,UC2qs_xx6Uhm4WMFLkOPYVpw,Shoshana Bean,16,44W9qstI8H8,10,Music
441,10,UC_fN8QapvzsTxrddAN3w9tw,5FDPVEVO,05,wSwewlSkIXU,10,Music
442,10,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,00,817P8W8-mGE,10,Music
443,10,UC5H_KXkPbEsGs0tFt8R35mA,Martin Garrix,05,o7iL2KzDh38,10,Music
444,10,UCsVcseUYbYjldc-XgcsiEbg,Billboard,05,bMrRN99DYKU,10,Music
445,10,UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,05,56KYMMGudcU,10,Music
446,10,UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithWorldVEVO,00,eYJCjVkOImU,10,Music
447,10,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,13,bg7RjxsghNY,10,Music
448,10,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,05,HKIIgYFhQlE,10,Music
449,10,UCOkWMIcLDDV1P48NSCdkJ5w,Asthmatic Kitty Records,11,PUvVjWR3zTQ,10,Music
450,10,UCiVxAX5STcvXQN3bYUvJi9w,leonalewis,15,d9h_qtOoFnA,10,Music
451,10,UCFbRdRGijPR4oBjQ0fVCSmw,Björk,15,Sqbv7cCM5AI,10,Music
452,10,UCmKdSrwf1e8coqAzUsrVHZw,SiaVEVO,02,fd7M_5xW0SI,10,Music
453,10,UC5hgXzgv6iF6NjfLcE0DmAg,LecraeVEVO,15,mrORbZ2dS08,10,Music
454,10,UCR9sFzaG9Ia_kXJhfxtFMBA,melodysheep,18,3L_a9HxXzS0,10,Music
455,10,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,19,BC19fhyTG_M,10,Music
456,10,UCJrOtniJ0-NWz37R30urifQ,Alan Walker,13,mIxlvVlOIS0,10,Music
457,10,UCzJ1VX-lDY42__sdSRlg3hg,Marteen Estevez,17,_cn12TCA4SY,10,Music
458,10,UCWg7ZcouKaf4TQc_too6kGQ,KISS FM UK,14,u5Jw7D-c3II,10,Music
459,10,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,15,sjN-NGsRg9g,10,Music
460,10,UCplFzk41GPh1gGjDLbQ4qtA,rollingstoneonline,14,VKY5Ws1Ys1w,10,Music
461,10,UCaO6TYtlC8U5ttz62hTrZgg,jypentertainment,09,0v-6AylRH68,10,Music
462,10,UCqswuI3fsM4oQam6liOVJsw,GraceVanderWaalVEVO,11,48qcnpCWBq0,10,Music
463,10,UCIzJyWKY_d3540fhUa2eJUA,Josh Groban,16,bJNnsAmNoUc,10,Music
464,10,UCnyB9MYKRkSFK3IIB32CoVw,DemiLovatoVEVO,15,SM1w9PEQOE8,10,Music
465,10,UCyC_4jvPzLiSkJkLIkA7B8g,Lindsey Stirling,16,EKkzbbLYPuI,10,Music
466,10,UC2qs_xx6Uhm4WMFLkOPYVpw,Shoshana Bean,16,44W9qstI8H8,10,Music
467,10,UC_fN8QapvzsTxrddAN3w9tw,5FDPVEVO,05,wSwewlSkIXU,10,Music
468,10,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,00,817P8W8-mGE,10,Music
469,10,UC5H_KXkPbEsGs0tFt8R35mA,Martin Garrix,05,o7iL2KzDh38,10,Music
470,10,UCsVcseUYbYjldc-XgcsiEbg,Billboard,05,bMrRN99DYKU,10,Music
471,10,UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,05,56KYMMGudcU,10,Music
472,10,UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithWorldVEVO,00,eYJCjVkOImU,10,Music
473,10,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,13,bg7RjxsghNY,10,Music
474,10,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,05,HKIIgYFhQlE,10,Music
475,10,UCOkWMIcLDDV1P48NSCdkJ5w,Asthmatic Kitty Records,11,PUvVjWR3zTQ,10,Music
476,10,UCiVxAX5STcvXQN3bYUvJi9w,leonalewis,15,d9h_qtOoFnA,10,Music
477,10,UCFbRdRGijPR4oBjQ0fVCSmw,Björk,15,Sqbv7cCM5AI,10,Music
478,10,UCmKdSrwf1e8coqAzUsrVHZw,SiaVEVO,02,fd7M_5xW0SI,10,Music
479,10,UC5hgXzgv6iF6NjfLcE0DmAg,LecraeVEVO,15,mrORbZ2dS08,10,Music
480,10,UCR9sFzaG9Ia_kXJhfxtFMBA,melodysheep,18,3L_a9HxXzS0,10,Music
481,10,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,19,BC19fhyTG_M,10,Music
482,10,UCJrOtniJ0-NWz37R30urifQ,Alan Walker,13,mIxlvVlOIS0,10,Music
483,10,UCzJ1VX-lDY42__sdSRlg3hg,Marteen Estevez,17,_cn12TCA4SY,10,Music
484,10,UCWg7ZcouKaf4TQc_too6kGQ,KISS FM UK,14,u5Jw7D-c3II,10,Music
485,10,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,15,sjN-NGsRg9g,10,Music
486,10,UCplFzk41GPh1gGjDLbQ4qtA,rollingstoneonline,14,VKY5Ws1Ys1w,10,Music
487,10,UCaO6TYtlC8U5ttz62hTrZgg,jypentertainment,09,0v-6AylRH68,10,Music
488,10,UCqswuI3fsM4oQam6liOVJsw,GraceVanderWaalVEVO,11,48qcnpCWBq0,10,Music
489,10,UCIzJyWKY_d3540fhUa2eJUA,Josh Groban,16,bJNnsAmNoUc,10,Music
490,10,UCnyB9MYKRkSFK3IIB32CoVw,DemiLovatoVEVO,15,SM1w9PEQOE8,10,Music
491,10,UCyC_4jvPzLiSkJkLIkA7B8g,Lindsey Stirling,16,EKkzbbLYPuI,10,Music
492,10,UC2qs_xx6Uhm4WMFLkOPYVpw,Shoshana Bean,16,44W9qstI8H8,10,Music
493,10,UC_fN8QapvzsTxrddAN3w9tw,5FDPVEVO,05,wSwewlSkIXU,10,Music
494,10,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,00,817P8W8-mGE,10,Music
495,10,UC5H_KXkPbEsGs0tFt8R35mA,Martin Garrix,05,o7iL2KzDh38,10,Music
496,10,UCsVcseUYbYjldc-XgcsiEbg,Billboard,05,bMrRN99DYKU,10,Music
497,10,UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,05,56KYMMGudcU,10,Music
498,10,UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithWorldVEVO,00,eYJCjVkOImU,10,Music
499,10,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,13,bg7RjxsghNY,10,Music
500,10,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,05,HKIIgYFhQlE,10,Music
501,10,UCOkWMIcLDDV1P48NSCdkJ5w,Asthmatic Kitty Records,11,PUvVjWR3zTQ,10,Music
502,10,UCiVxAX5STcvXQN3bYUvJi9w,leonalewis,15,d9h_qtOoFnA,10,Music
503,10,UCFbRdRGijPR4oBjQ0fVCSmw,Björk,15,Sqbv7cCM5AI,10,Music
504,10,UCmKdSrwf1e8coqAzUsrVHZw,SiaVEVO,02,fd7M_5xW0SI,10,Music
505,10,UC5hgXzgv6iF6NjfLcE0DmAg,LecraeVEVO,15,mrORbZ2dS08,10,Music
506,10,UCR9sFzaG9Ia_kXJhfxtFMBA,melodysheep,18,3L_a9HxXzS0,10,Music
507,10,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,19,BC19fhyTG_M,10,Music
508,10,UCJrOtniJ0-NWz37R30urifQ,Alan Walker,13,mIxlvVlOIS0,10,Music
509,10,UCzJ1VX-lDY42__sdSRlg3hg,Marteen Estevez,17,_cn12TCA4SY,10,Music
510,10,UCWg7ZcouKaf4TQc_too6kGQ,KISS FM UK,14,u5Jw7D-c3II,10,Music
511,10,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,15,sjN-NGsRg9g,10,Music
512,10,UCplFzk41GPh1gGjDLbQ4qtA,rollingstoneonline,14,VKY5Ws1Ys1w,10,Music
513,10,UCaO6TYtlC8U5ttz62hTrZgg,jypentertainment,09,0v-6AylRH68,10,Music
514,10,UCqswuI3fsM4oQam6liOVJsw,GraceVanderWaalVEVO,11,48qcnpCWBq0,10,Music
515,10,UCIzJyWKY_d3540fhUa2eJUA,Josh Groban,16,bJNnsAmNoUc,10,Music
516,10,UCnyB9MYKRkSFK3IIB32CoVw,DemiLovatoVEVO,15,SM1w9PEQOE8,10,Music
517,10,UCyC_4jvPzLiSkJkLIkA7B8g,Lindsey Stirling,16,EKkzbbLYPuI,10,Music
518,10,UC2qs_xx6Uhm4WMFLkOPYVpw,Shoshana Bean,16,44W9qstI8H8,10,Music
519,10,UC_fN8QapvzsTxrddAN3w9tw,5FDPVEVO,05,wSwewlSkIXU,10,Music
520,10,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,00,817P8W8-mGE,10,Music
521,10,UC5H_KXkPbEsGs0tFt8R35mA,Martin Garrix,05,o7iL2KzDh38,10,Music
522,10,UCsVcseUYbYjldc-XgcsiEbg,Billboard,05,bMrRN99DYKU,10,Music
523,10,UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,05,56KYMMGudcU,10,Music
524,10,UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithWorldVEVO,00,eYJCjVkOImU,10,Music
525,10,UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,13,bg7RjxsghNY,10,Music
526,10,UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,05,HKIIgYFhQlE,10,Music
527,10,UCOkWMIcLDDV1P48NSCdkJ5w,Asthmatic Kitty Records,11,PUvVjWR3zTQ,10,Music
528,10,UCiVxAX5STcvXQN3bYUvJi9w,leonalewis,15,d9h_qtOoFnA,10,Music
529,10,UCFbRdRGijPR4oBjQ0fVCSmw,Björk,15,Sqbv7cCM5AI,10,Music
530,26,UCekQr9znsk2vWxBo3YiLq2w,You Suck At Cooking,15,a_iMlwkzwow,26,Howto & Style
531,26,UCbpMy0Fg74eXXkvxJrtEn3w,Bon Appétit,17,vgX5M1eVhyw,26,Howto & Style
532,26,UCd4W_zVD74QqP55uAEN9REQ,Alissa Ashley,01,s3oogx4roPI,26,Howto & Style
533,26,UC4qk9TtGhBKCkoWz5qGJcGg,Tati,18,k8RSetlPF04,26,Howto & Style
534,26,UCTTJMptGhfJA67e40DlqbNw,Karina Garcia,02,R8WBN3fJmwM,26,Howto & Style
535,26,UCrIIH7yHQugaUuoTZDoEUuQ,Tanya Burr,15,bqbWMgkvedI,26,Howto & Style
536,26,UCHJuQZuzapBh-CuhRYxIZrg,INSIDER,17,r04uNjeWHO0,26,Howto & Style
537,26,UC295-Dw_tDNtZXFeAPAW6Aw,5-Minute Crafts,08,_9YMpuLDnwo,26,Howto & Style
538,26,UCctjAAIUSW3DRS-5Phh_hgQ,Kayley Melissa,03,VPJ7BcVsOUU,26,Howto & Style
539,26,UCeDNVLP9jf9a2BDaLUQC7YA,"But First, Coffee",23,dYXaxeJBj5k,26,Howto & Style
540,26,UC6ZzwljcFCPcJwTeroIQrYA,taalk com,10,GF_0i9WxA_s,26,Howto & Style
541,26,UCsZsDjpf2Ppv_cT2K6_q2cw,Refinery29,16,X212iTIMfYU,26,Howto & Style
542,26,UCBMxQPhfM6nkhQ8vPfQhkCg,ThreadBanger,00,3SlG3sE8Ytg,26,Howto & Style
543,26,UCD9PZYV5heAevh9vrsYmt1g,Wengie,18,oX4YCoO6tK4,26,Howto & Style
544,26,UCDVPcEbVLQgLZX0Rt6jo34A,Mr. Kate,19,8cpqLRC7T80,26,Howto & Style
545,26,UCDTtciKkf_AzXtKNUjkUEPg,Shay Mitchell,19,DgOUdtUlL24,26,Howto & Style
546,26,UC9TreTE-iXwfwQl72DzDurA,Kandee Johnson,19,SGKcrxK9hsg,26,Howto & Style
547,26,UCWRV5AVOlKJR1Flvgt310Cw,Zoella,18,jgvQzWAhoiw,26,Howto & Style
548,26,UCNbngWUqL2eqRw12yAwcICg,Laura in the Kitchen,13,GP0uH-PaE_E,26,Howto & Style
549,26,UCekQr9znsk2vWxBo3YiLq2w,You Suck At Cooking,15,a_iMlwkzwow,26,Howto & Style
550,26,UCbpMy0Fg74eXXkvxJrtEn3w,Bon Appétit,17,vgX5M1eVhyw,26,Howto & Style
551,26,UCd4W_zVD74QqP55uAEN9REQ,Alissa Ashley,01,s3oogx4roPI,26,Howto & Style
552,26,UC4qk9TtGhBKCkoWz5qGJcGg,Tati,18,k8RSetlPF04,26,Howto & Style
553,26,UCTTJMptGhfJA67e40DlqbNw,Karina Garcia,02,R8WBN3fJmwM,26,Howto & Style
554,26,UCrIIH7yHQugaUuoTZDoEUuQ,Tanya Burr,15,bqbWMgkvedI,26,Howto & Style
555,26,UCHJuQZuzapBh-CuhRYxIZrg,INSIDER,17,r04uNjeWHO0,26,Howto & Style
556,26,UC295-Dw_tDNtZXFeAPAW6Aw,5-Minute Crafts,08,_9YMpuLDnwo,26,Howto & Style
557,26,UCctjAAIUSW3DRS-5Phh_hgQ,Kayley Melissa,03,VPJ7BcVsOUU,26,Howto & Style
558,26,UCeDNVLP9jf9a2BDaLUQC7YA,"But First, Coffee",23,dYXaxeJBj5k,26,Howto & Style
559,26,UC6ZzwljcFCPcJwTeroIQrYA,taalk com,10,GF_0i9WxA_s,26,Howto & Style
560,26,UCsZsDjpf2Ppv_cT2K6_q2cw,Refinery29,16,X212iTIMfYU,26,Howto & Style
561,26,UCBMxQPhfM6nkhQ8vPfQhkCg,ThreadBanger,00,3SlG3sE8Ytg,26,Howto & Style
562,26,UCD9PZYV5heAevh9vrsYmt1g,Wengie,18,oX4YCoO6tK4,26,Howto & Style
563,26,UCDVPcEbVLQgLZX0Rt6jo34A,Mr. Kate,19,8cpqLRC7T80,26,Howto & Style
564,26,UCDTtciKkf_AzXtKNUjkUEPg,Shay Mitchell,19,DgOUdtUlL24,26,Howto & Style
565,26,UC9TreTE-iXwfwQl72DzDurA,Kandee Johnson,19,SGKcrxK9hsg,26,Howto & Style
566,26,UCWRV5AVOlKJR1Flvgt310Cw,Zoella,18,jgvQzWAhoiw,26,Howto & Style
567,26,UCNbngWUqL2eqRw12yAwcICg,Laura in the Kitchen,13,GP0uH-PaE_E,26,Howto & Style
568,26,UCekQr9znsk2vWxBo3YiLq2w,You Suck At Cooking,15,a_iMlwkzwow,26,Howto & Style
569,26,UCbpMy0Fg74eXXkvxJrtEn3w,Bon Appétit,17,vgX5M1eVhyw,26,Howto & Style
570,26,UCd4W_zVD74QqP55uAEN9REQ,Alissa Ashley,01,s3oogx4roPI,26,Howto & Style
571,26,UC4qk9TtGhBKCkoWz5qGJcGg,Tati,18,k8RSetlPF04,26,Howto & Style
572,26,UCTTJMptGhfJA67e40DlqbNw,Karina Garcia,02,R8WBN3fJmwM,26,Howto & Style
573,26,UCrIIH7yHQugaUuoTZDoEUuQ,Tanya Burr,15,bqbWMgkvedI,26,Howto & Style
574,26,UCHJuQZuzapBh-CuhRYxIZrg,INSIDER,17,r04uNjeWHO0,26,Howto & Style
575,26,UC295-Dw_tDNtZXFeAPAW6Aw,5-Minute Crafts,08,_9YMpuLDnwo,26,Howto & Style
576,26,UCctjAAIUSW3DRS-5Phh_hgQ,Kayley Melissa,03,VPJ7BcVsOUU,26,Howto & Style
577,26,UCeDNVLP9jf9a2BDaLUQC7YA,"But First, Coffee",23,dYXaxeJBj5k,26,Howto & Style
578,26,UC6ZzwljcFCPcJwTeroIQrYA,taalk com,10,GF_0i9WxA_s,26,Howto & Style
579,26,UCsZsDjpf2Ppv_cT2K6_q2cw,Refinery29,16,X212iTIMfYU,26,Howto & Style
580,26,UCBMxQPhfM6nkhQ8vPfQhkCg,ThreadBanger,00,3SlG3sE8Ytg,26,Howto & Style
581,26,UCD9PZYV5heAevh9vrsYmt1g,Wengie,18,oX4YCoO6tK4,26,Howto & Style
582,26,UCDVPcEbVLQgLZX0Rt6jo34A,Mr. Kate,19,8cpqLRC7T80,26,Howto & Style
583,26,UCDTtciKkf_AzXtKNUjkUEPg,Shay Mitchell,19,DgOUdtUlL24,26,Howto & Style
584,26,UC9TreTE-iXwfwQl72DzDurA,Kandee Johnson,19,SGKcrxK9hsg,26,Howto & Style
585,26,UCWRV5AVOlKJR1Flvgt310Cw,Zoella,18,jgvQzWAhoiw,26,Howto & Style
586,26,UCNbngWUqL2eqRw12yAwcICg,Laura in the Kitchen,13,GP0uH-PaE_E,26,Howto & Style
587,26,UCekQr9znsk2vWxBo3YiLq2w,You Suck At Cooking,15,a_iMlwkzwow,26,Howto & Style
588,26,UCbpMy0Fg74eXXkvxJrtEn3w,Bon Appétit,17,vgX5M1eVhyw,26,Howto & Style
589,26,UCd4W_zVD74QqP55uAEN9REQ,Alissa Ashley,01,s3oogx4roPI,26,Howto & Style
590,26,UC4qk9TtGhBKCkoWz5qGJcGg,Tati,18,k8RSetlPF04,26,Howto & Style
591,26,UCTTJMptGhfJA67e40DlqbNw,Karina Garcia,02,R8WBN3fJmwM,26,Howto & Style
592,26,UCrIIH7yHQugaUuoTZDoEUuQ,Tanya Burr,15,bqbWMgkvedI,26,Howto & Style
593,26,UCHJuQZuzapBh-CuhRYxIZrg,INSIDER,17,r04uNjeWHO0,26,Howto & Style
594,26,UC295-Dw_tDNtZXFeAPAW6Aw,5-Minute Crafts,08,_9YMpuLDnwo,26,Howto & Style
595,26,UCctjAAIUSW3DRS-5Phh_hgQ,Kayley Melissa,03,VPJ7BcVsOUU,26,Howto & Style
596,26,UCeDNVLP9jf9a2BDaLUQC7YA,"But First, Coffee",23,dYXaxeJBj5k,26,Howto & Style
597,26,UC6ZzwljcFCPcJwTeroIQrYA,taalk com,10,GF_0i9WxA_s,26,Howto & Style
598,26,UCsZsDjpf2Ppv_cT2K6_q2cw,Refinery29,16,X212iTIMfYU,26,Howto & Style
599,26,UCBMxQPhfM6nkhQ8vPfQhkCg,ThreadBanger,00,3SlG3sE8Ytg,26,Howto & Style
600,26,UCD9PZYV5heAevh9vrsYmt1g,Wengie,18,oX4YCoO6tK4,26,Howto & Style
601,26,UCDVPcEbVLQgLZX0Rt6jo34A,Mr. Kate,19,8cpqLRC7T80,26,Howto & Style
602,26,UCDTtciKkf_AzXtKNUjkUEPg,Shay Mitchell,19,DgOUdtUlL24,26,Howto & Style
603,26,UC9TreTE-iXwfwQl72DzDurA,Kandee Johnson,19,SGKcrxK9hsg,26,Howto & Style
604,26,UCWRV5AVOlKJR1Flvgt310Cw,Zoella,18,jgvQzWAhoiw,26,Howto & Style
605,26,UCNbngWUqL2eqRw12yAwcICg,Laura in the Kitchen,13,GP0uH-PaE_E,26,Howto & Style
606,26,UCekQr9znsk2vWxBo3YiLq2w,You Suck At Cooking,15,a_iMlwkzwow,26,Howto & Style
607,26,UCbpMy0Fg74eXXkvxJrtEn3w,Bon Appétit,17,vgX5M1eVhyw,26,Howto & Style
608,26,UCd4W_zVD74QqP55uAEN9REQ,Alissa Ashley,01,s3oogx4roPI,26,Howto & Style
609,26,UC4qk9TtGhBKCkoWz5qGJcGg,Tati,18,k8RSetlPF04,26,Howto & Style
610,26,UCTTJMptGhfJA67e40DlqbNw,Karina Garcia,02,R8WBN3fJmwM,26,Howto & Style
611,26,UCrIIH7yHQugaUuoTZDoEUuQ,Tanya Burr,15,bqbWMgkvedI,26,Howto & Style
612,26,UCHJuQZuzapBh-CuhRYxIZrg,INSIDER,17,r04uNjeWHO0,26,Howto & Style
613,26,UC295-Dw_tDNtZXFeAPAW6Aw,5-Minute Crafts,08,_9YMpuLDnwo,26,Howto & Style
614,26,UCctjAAIUSW3DRS-5Phh_hgQ,Kayley Melissa,03,VPJ7BcVsOUU,26,Howto & Style
615,26,UCeDNVLP9jf9a2BDaLUQC7YA,"But First, Coffee",23,dYXaxeJBj5k,26,Howto & Style
616,26,UC6ZzwljcFCPcJwTeroIQrYA,taalk com,10,GF_0i9WxA_s,26,Howto & Style
617,26,UCsZsDjpf2Ppv_cT2K6_q2cw,Refinery29,16,X212iTIMfYU,26,Howto & Style
618,26,UCBMxQPhfM6nkhQ8vPfQhkCg,ThreadBanger,00,3SlG3sE8Ytg,26,Howto & Style
619,26,UCD9PZYV5heAevh9vrsYmt1g,Wengie,18,oX4YCoO6tK4,26,Howto & Style
620,26,UCDVPcEbVLQgLZX0Rt6jo34A,Mr. Kate,19,8cpqLRC7T80,26,Howto & Style
621,26,UCDTtciKkf_AzXtKNUjkUEPg,Shay Mitchell,19,DgOUdtUlL24,26,Howto & Style
622,26,UC9TreTE-iXwfwQl72DzDurA,Kandee Johnson,19,SGKcrxK9hsg,26,Howto & Style
623,26,UCWRV5AVOlKJR1Flvgt310Cw,Zoella,18,jgvQzWAhoiw,26,Howto & Style
624,26,UCNbngWUqL2eqRw12yAwcICg,Laura in the Kitchen,13,GP0uH-PaE_E,26,Howto & Style
625,17,UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,22,-RmUADCWI4A,17,Sports
626,17,UCoh_z6QB0AGB1oxWufvbDUg,MLG Highlights,05,dd3XfA4NVcQ,17,Sports
627,17,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,05,z1FfOwjlqxU,17,Sports
628,17,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,04,blgS56pESPk,17,Sports
629,17,UCOBlh9E4bgmCWrDhuQGEkQA,Syracuse Orange,05,h4kv0iKgiks,17,Sports
630,17,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,06,j5cSKF5FzD0,17,Sports
631,17,UCblfuW_4rakIf2h6aqANefA,Red Bull,15,Qh06wlg9RmU,17,Sports
632,17,UCtxdtF8iCxZw593FSUIPrxg,Pac-12 Networks,18,l5S5DM564O8,17,Sports
633,17,UCwNqHDsnBCKT-olwJwIFyfg,FOX Sports,02,bXYkU5u5pzg,17,Sports
634,17,UC5ULOEYE9J0qQOZoKQ4BS6Q,Tom Daley,18,8IEvxQKzLyI,17,Sports
635,17,UC4LeRw7pIZ_kseS4Krn_DQA,Big Ten Network,05,6SevTnFTdpA,17,Sports
636,17,UC9wJAJLh4JSiKbzxbZOi99w,Máquina Voadora,20,aSO1gltbg0o,17,Sports
637,17,UCiWLfSweyRNmLpgEHekhoAg,ESPN,17,BEcs3TL8DII,17,Sports
638,17,UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,22,-RmUADCWI4A,17,Sports
639,17,UCoh_z6QB0AGB1oxWufvbDUg,MLG Highlights,05,dd3XfA4NVcQ,17,Sports
640,17,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,05,z1FfOwjlqxU,17,Sports
641,17,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,04,blgS56pESPk,17,Sports
642,17,UCOBlh9E4bgmCWrDhuQGEkQA,Syracuse Orange,05,h4kv0iKgiks,17,Sports
643,17,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,06,j5cSKF5FzD0,17,Sports
644,17,UCblfuW_4rakIf2h6aqANefA,Red Bull,15,Qh06wlg9RmU,17,Sports
645,17,UCtxdtF8iCxZw593FSUIPrxg,Pac-12 Networks,18,l5S5DM564O8,17,Sports
646,17,UCwNqHDsnBCKT-olwJwIFyfg,FOX Sports,02,bXYkU5u5pzg,17,Sports
647,17,UC5ULOEYE9J0qQOZoKQ4BS6Q,Tom Daley,18,8IEvxQKzLyI,17,Sports
648,17,UC4LeRw7pIZ_kseS4Krn_DQA,Big Ten Network,05,6SevTnFTdpA,17,Sports
649,17,UC9wJAJLh4JSiKbzxbZOi99w,Máquina Voadora,20,aSO1gltbg0o,17,Sports
650,17,UCiWLfSweyRNmLpgEHekhoAg,ESPN,17,BEcs3TL8DII,17,Sports
651,17,UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,22,-RmUADCWI4A,17,Sports
652,17,UCoh_z6QB0AGB1oxWufvbDUg,MLG Highlights,05,dd3XfA4NVcQ,17,Sports
653,17,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,05,z1FfOwjlqxU,17,Sports
654,17,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,04,blgS56pESPk,17,Sports
655,17,UCOBlh9E4bgmCWrDhuQGEkQA,Syracuse Orange,05,h4kv0iKgiks,17,Sports
656,17,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,06,j5cSKF5FzD0,17,Sports
657,17,UCblfuW_4rakIf2h6aqANefA,Red Bull,15,Qh06wlg9RmU,17,Sports
658,17,UCtxdtF8iCxZw593FSUIPrxg,Pac-12 Networks,18,l5S5DM564O8,17,Sports
659,17,UCwNqHDsnBCKT-olwJwIFyfg,FOX Sports,02,bXYkU5u5pzg,17,Sports
660,17,UC5ULOEYE9J0qQOZoKQ4BS6Q,Tom Daley,18,8IEvxQKzLyI,17,Sports
661,17,UC4LeRw7pIZ_kseS4Krn_DQA,Big Ten Network,05,6SevTnFTdpA,17,Sports
662,17,UC9wJAJLh4JSiKbzxbZOi99w,Máquina Voadora,20,aSO1gltbg0o,17,Sports
663,17,UCiWLfSweyRNmLpgEHekhoAg,ESPN,17,BEcs3TL8DII,17,Sports
664,17,UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,22,-RmUADCWI4A,17,Sports
